transaction_id,customer_id,amount,transaction_date
12044,200,4425.8,2026-02-06 04:18:28.691518
12045,101,5672.01,2026-01-25 07:12:51.095927
12046,733,1369.53,2025-10-21 10:23:02.882878
12047,266,875.68,2025-08-04 20:34:46.851435
12048,963,1069.65,2026-04-02 16:03:39.285726
12049,693,813.55,2025-08-06 18:23:38.048150
12050,293,477.58,2025-10-11 02:37:44.271150
12051,240,1927.02,2025-11-21 13:25:30.773802
12052,460,1653.8,2026-04-17 01:56:17.324221
12053,56,1241.97,2026-01-01 23:37:07.907632
12054,117,201.51,2026-03-25 06:47:13.642562
12055,200,3188.04,2025-12-27 12:57:45.728016
12056,746,384.58,2026-02-01 07:53:28.101024
12057,455,243.35,2025-10-16 06:25:06.519728
12058,1,1951.4,2025-11-16 16:05:03.268630
12059,605,1017.14,2025-11-24 04:22:38.241037
12060,383,123.34,2025-08-02 12:22:16.415165
12061,448,878.77,2026-05-18 04:37:49.703486
12062,200,2954.89,2025-07-24 05:23:30.857988
12063,483,1910.32,2025-11-01 01:36:56.637844
12064,977,901.3,2025-10-16 09:38:21.349576
12065,48,425.9,2026-04-02 09:32:33.305911
12066,233,1998.23,2026-05-17 18:24:13.800548
12067,200,4370.59,2026-02-03 03:40:23.425540
12068,200,2078.46,2026-03-20 10:25:30.218027
12069,364,3352.27,2026-05-14 16:34:30.617807
12070,792,,2026-04-03 04:03:16.647094
12071,929,2531.49,2025-11-11 23:07:59.267934
12072,200,4531.09,2025-09-28 05:18:52.279550
12073,483,,2025-08-03 22:18:46.025546
12074,574,4812.65,2025-12-14 09:27:45.342244
12075,457,,2026-05-09 04:46:21.859940
12076,396,4691.41,2025-09-18 00:34:50.713794
12077,200,1943.43,2025-12-08 14:48:07.605603
12078,415,4081.19,2026-02-07 17:27:00.868760
12079,365,80.35,2025-07-18 20:47:18.982782
12080,761,2145.03,2025-07-19 16:15:26.881247
12081,740,3767.42,2025-07-27 20:30:28.712119
12082,141,382.81,2025-07-09 14:24:25.637756
12083,68,2168.16,2025-08-30 05:37:44.193680
12084,921,3485.42,2025-09-05 13:30:45.110709
12085,481,679.21,2025-10-11 02:22:30.649956
12086,832,1039.22,2026-01-24 23:55:45.473679
12087,33,1685.7,2025-12-21 07:01:32.641833
12088,468,1464.47,2025-10-28 16:51:57.878808
12089,483,79.96,2026-03-06 02:20:07.268134
12090,842,207.77,2025-10-27 05:35:07.536461
12091,81,211.76,2026-04-24 05:02:18.925075
12092,200,608.35,2026-04-20 07:56:26.930446
12093,365,564.37,2025-09-13 20:11:17.562186
12094,856,2711.32,2026-04-23 15:09:12.955893
12095,944,1700.75,2026-05-20 06:04:03.905701
12096,986,2887.64,2026-03-28 01:17:22.633178
12097,964,144.92,2025-12-31 23:30:19.832131
12098,1,1328.01,2026-03-10 17:37:37.374854
12099,21,782.46,2025-08-03 22:44:42.255444
12100,174,3793.43,2026-03-25 01:23:31.057487
12101,321,2460.56,2026-01-03 15:50:22.308599
12102,798,4069.07,2025-12-12 06:20:49.186371
12103,905,95.08,2025-10-14 22:48:42.942246
12104,200,2551.82,2026-03-26 19:33:35.890098
12105,559,1553.09,2026-03-30 07:57:06.563069
12106,936,3485.94,2026-03-13 14:34:06.054976
12107,415,1415.14,2025-08-09 04:17:35.370958
12108,94,,2025-08-07 04:53:31.689946
12109,415,106.31,2026-05-08 04:54:18.596006
12110,357,2208.39,2026-01-31 10:46:56.853441
12111,507,638.04,2025-12-05 07:28:09.638834
12112,402,39.78,2025-11-27 12:18:46.503929
12113,1,137.49,2026-04-12 14:47:09.787267
12114,986,6306.44,2026-03-25 23:29:40.623186
12115,483,849.53,2025-08-29 06:07:48.605350
12116,415,4051.05,2025-06-27 14:34:12.221053
12117,963,6421.68,2025-07-24 14:28:57.858836
12118,191,5738.81,2025-07-16 20:00:22.495713
12119,200,,2026-03-06 10:42:29.396192
12120,774,4504.62,2025-10-25 02:12:30.934857
12121,222,682.19,2026-03-19 14:08:04.142748
12122,767,328.5,2025-09-12 15:19:47.836342
12123,229,2039.21,2026-05-17 11:15:56.860826
12124,5,1339.27,2025-06-02 23:01:05.489814
12125,457,207.94,2025-12-20 10:00:55.080601
12126,200,2263.56,2026-05-16 21:07:15.969323
12127,733,1655.0,2025-08-02 10:19:00.113372
12128,577,3976.53,2025-11-29 23:23:22.695553
12129,936,1879.04,2025-08-20 12:40:06.477979
12130,752,1706.38,2026-04-25 01:56:15.435208
12131,200,1162.32,2025-07-30 04:58:02.416660
12132,767,1242.72,2025-06-14 09:27:13.220978
12133,577,6174.87,2025-06-08 04:13:55.315709
12134,599,298.04,2025-06-23 01:52:30.811216
12135,803,1181.97,2025-12-02 12:40:24.944955
12136,502,2133.22,2025-10-27 21:35:31.802702
12137,415,1134.83,2025-10-22 06:05:48.577766
12138,573,665.96,2026-02-28 19:36:15.641420
12139,247,677.55,2025-09-18 04:22:19.275814
12140,200,532.25,2025-07-05 11:07:49.858198
12141,552,842.89,2026-04-14 19:01:11.465441
12142,200,4106.37,2025-08-25 08:13:10.944996
12143,56,1407.3,2025-08-09 08:00:22.343483
12144,1,549.5,2026-02-08 21:19:45.603602
12145,543,970.73,2025-07-21 11:51:04.675417
12146,333,223.72,2025-12-02 05:41:24.083889
12147,733,4687.56,2025-09-20 11:22:24.124279
12148,357,1049.17,2025-06-19 19:35:11.446433
12149,415,7863.55,2026-05-15 12:31:27.066068
12150,365,854.01,2026-03-02 22:00:55.497367
12151,577,3620.12,2025-06-25 08:53:45.966539
12152,332,592.46,2026-01-23 00:29:11.920597
12153,965,158.42,2026-02-17 12:21:10.311661
12154,942,64.5,2026-03-23 18:35:31.949624
12155,829,1863.66,2026-01-03 19:47:08.643269
12156,936,746.69,2026-04-14 22:22:09.458010
12157,415,1172.25,2025-08-31 19:02:15.372445
12158,483,3414.62,2026-03-10 08:38:15.629481
12159,729,570.33,2025-10-01 08:42:41.550101
12160,645,738.23,2025-11-15 23:47:50.517101
12161,903,3733.0,2025-08-23 11:54:52.631455
12162,700,1357.55,2026-02-13 10:50:42.092664
12163,993,3516.63,2025-09-06 14:43:50.082883
12164,319,938.33,2025-11-22 00:29:43.458804
12165,806,1016.23,2025-06-22 04:52:42.251126
12166,651,365.78,2026-02-15 06:19:34.305732
12167,634,4962.13,2026-04-05 23:13:45.603337
12168,293,4541.86,2026-03-30 21:23:09.971735
12169,760,8297.65,2025-06-15 13:30:02.004006
12170,914,1029.83,2026-02-22 08:37:38.303127
12171,200,3414.27,2025-09-04 23:09:33.985821
12172,567,1072.13,2025-12-25 21:33:22.289410
12173,365,1211.37,2025-08-05 23:47:57.230771
12174,986,3543.91,2025-07-26 21:03:12.878314
12175,415,390.49,2025-10-04 23:59:38.598030
12176,200,497.72,2025-12-11 21:04:20.516252
12177,365,755.88,2026-03-28 23:39:41.577652
12178,577,3104.03,2025-11-23 06:26:12.109191
12179,56,932.51,2026-05-17 04:40:50.325382
12180,543,886.86,2025-08-24 20:31:26.721298
12181,939,13478.3,2025-07-23 13:11:50.936774
12182,829,968.39,2025-06-25 07:21:34.746874
12183,41,569.43,2026-02-13 07:17:58.354120
12184,986,1952.15,2026-05-26 04:17:58.527456
12185,654,3237.76,2025-10-29 05:38:59.506572
12186,200,144.3,2025-09-06 20:24:44.204599
12187,1,1929.35,2026-04-18 11:29:18.460516
12188,200,72.78,2026-02-17 02:13:49.284610
12189,811,1494.5,2025-10-05 09:57:53.594447
12190,1,594.1,2025-10-26 16:47:33.630802
12191,200,732.42,2025-10-13 17:33:51.514900
12192,733,1258.83,2025-06-20 08:05:18.994282
12193,521,5237.54,2025-06-10 03:46:45.889427
12194,752,2480.36,2025-08-24 23:03:59.245755
12195,733,5524.35,2025-07-24 06:43:41.581359
12196,24,2157.45,2026-01-31 12:31:23.487973
12197,905,14.27,2025-10-24 00:55:47.501592
12198,200,617.36,2025-09-09 00:31:33.232705
12199,483,4724.09,2026-03-28 07:11:45.855133
12200,577,2062.54,2025-11-25 02:11:13.125687
12201,200,7995.95,2025-09-14 10:31:01.928176
12202,975,339.12,2025-08-09 09:43:11.411489
12203,415,704.08,2026-03-28 02:24:30.682934
12204,33,899.99,2026-01-24 11:28:05.982447
12205,944,790.71,2025-09-23 14:28:50.957665
12206,521,580.68,2025-12-22 15:18:25.813155
12207,656,1172.05,2026-04-15 22:29:47.363739
12208,463,2056.11,2025-09-01 05:52:58.491771
12209,808,745.77,2025-08-04 01:54:17.302551
12210,5,166.11,2025-08-08 21:08:22.427953
12211,229,2465.65,2026-05-22 19:11:18.941099
12212,415,1228.73,2026-02-10 19:20:36.610137
12213,56,1626.04,2026-02-04 19:53:33.922428
12214,670,1215.41,2026-05-22 01:28:38.003845
12215,365,,2026-01-30 00:39:52.711444
12216,229,1636.26,2025-09-10 15:14:25.457575
12217,1,5135.1,2025-10-07 23:51:48.156887
12218,705,1429.05,2025-10-17 20:52:16.813191
12219,807,692.28,2025-12-20 09:26:16.260244
12220,365,878.38,2025-08-24 19:56:49.678863
12221,483,1476.83,2025-09-10 19:07:50.525497
12222,200,1510.0,2025-11-27 20:58:13.554454
12223,563,2325.26,2026-05-14 05:45:58.867811
12224,1,508.48,2025-06-07 12:57:28.058259
12225,415,2150.82,2025-08-19 20:20:51.878713
12226,577,3015.46,2026-03-15 22:35:07.448096
12227,936,2257.68,2026-02-09 20:09:41.306703
12228,365,,2026-04-11 08:23:11.133754
12229,740,9578.34,2025-10-17 06:49:34.977405
12230,540,1037.76,2025-12-24 15:19:56.725188
12231,939,225.42,2026-04-17 02:46:59.682582
12232,365,3446.38,2026-01-22 03:58:17.327492
12233,288,477.03,2025-08-31 02:28:01.480213
12234,901,2498.54,2025-11-16 20:17:44.506387
12235,23,394.41,2025-11-28 15:19:45.328548
12236,147,34.04,2025-10-29 17:16:06.436769
12237,57,348.23,2025-06-21 04:13:55.345932
12238,824,946.38,2026-03-21 05:39:48.210095
12239,1,225.48,2026-02-20 00:35:54.134129
12240,846,440.49,2025-10-02 01:35:44.198261
12241,415,2893.16,2025-10-30 20:38:43.015927
12242,1,2938.34,2025-12-10 15:26:31.781511
12243,365,3401.88,2025-12-07 14:00:04.015270
12244,200,3679.66,2026-04-21 00:31:45.473056
12245,566,1090.96,2025-09-03 05:18:07.124368
12246,615,4043.1,2026-05-26 03:17:38.701954
12247,415,1492.83,2026-02-11 12:19:17.418992
12248,12,1272.01,2026-04-24 19:49:56.405615
12249,580,2535.5,2025-06-24 10:18:52.939420
12250,819,481.13,2025-12-12 21:08:53.335949
12251,705,3116.51,2026-03-25 15:07:57.437567
12252,798,1122.36,2025-10-07 13:39:22.485067
12253,200,272.32,2026-04-15 15:16:02.803628
12254,901,254.1,2025-09-10 22:53:46.851750
12255,291,360.42,2026-03-30 13:24:39.222857
12256,1,4424.99,2025-12-21 12:48:33.411027
12257,824,9407.29,2026-02-19 20:48:42.975302
12258,951,883.14,2025-08-13 02:22:18.346321
12259,577,691.03,2025-08-17 22:04:53.012502
12260,200,493.77,2026-01-14 17:56:10.198452
12261,205,3472.46,2025-08-02 04:12:37.485184
12262,415,,2026-05-24 06:13:33.541769
12263,914,5156.42,2025-07-27 13:37:56.409487
12264,181,2201.33,2025-08-11 15:18:02.075652
12265,793,4548.54,2026-05-16 05:11:10.911468
12266,242,1614.92,2026-01-28 11:07:49.675009
12267,775,2346.76,2025-07-18 22:20:40.890742
12268,936,1932.32,2026-04-19 20:24:50.151482
12269,389,3558.03,2025-10-09 06:22:04.470752
12270,339,3614.08,2026-02-06 21:17:13.983741
12271,768,1782.19,2025-11-07 04:59:03.647173
12272,474,2002.11,2025-06-01 21:46:17.145547
12273,618,5098.91,2025-12-18 18:35:02.724036
12274,563,5314.71,2026-04-21 05:39:57.395020
12275,186,2182.78,2026-05-08 02:30:01.480793
12276,828,15.57,2025-11-23 15:47:22.853737
12277,200,220.55,2026-03-12 08:46:59.439644
12278,939,3903.05,2025-10-07 02:20:32.611785
12279,203,177.04,2025-10-05 21:25:41.618236
12280,711,480.37,2025-12-11 14:19:01.004869
12281,235,524.15,2025-06-03 14:57:12.178876
12282,287,,2025-09-04 16:11:35.494575
12283,271,1719.03,2025-12-20 12:59:07.563810
12284,733,683.34,2025-12-16 02:34:46.412048
12285,483,465.41,2025-06-08 00:57:20.071925
12286,895,2892.36,2025-08-24 04:02:18.785887
12287,267,5480.82,2025-11-29 15:41:22.234676
12288,635,108.5,2025-11-16 17:38:19.085819
12289,733,285.85,2025-11-11 19:49:53.954604
12290,183,2055.36,2026-03-16 19:34:26.038265
12291,365,3263.79,2026-01-05 09:30:29.871906
12292,415,3132.65,2025-09-21 16:48:27.377538
12293,331,2543.67,2025-11-17 03:19:16.567843
12294,291,4368.32,2025-12-16 05:43:00.158116
12295,621,490.14,2026-04-10 21:31:28.071461
12296,200,226.99,2026-05-28 00:54:19.001543
12297,684,1910.91,2026-01-22 10:38:37.648158
12298,941,3455.05,2025-07-31 18:11:08.613594
12299,483,1744.76,2026-04-25 06:46:11.995752
12300,543,6593.54,2026-05-21 12:01:57.707253
12301,42,3175.01,2025-11-14 08:55:43.458167
12302,851,2413.23,2026-04-25 15:21:29.540964
12303,238,124.3,2026-04-20 00:25:16.314519
12304,550,228.0,2026-02-06 21:55:11.520329
12305,977,3072.72,2025-09-08 23:32:58.861068
12306,537,441.89,2025-07-25 04:48:40.409277
12307,705,58.52,2026-04-03 02:11:58.298631
12308,415,,2026-01-18 21:34:53.057315
12309,33,4429.25,2025-12-30 23:53:47.453996
12310,766,493.04,2026-01-29 08:42:57.966063
12311,7,3030.13,2026-03-29 05:28:02.589926
12312,660,98.34,2025-06-08 05:43:15.722564
12313,1,671.11,2025-08-26 11:10:26.883683
12314,846,1954.56,2026-04-23 05:18:42.948676
12315,191,2880.9,2026-05-23 08:26:39.603013
12316,456,20.91,2025-11-15 12:06:59.939346
12317,540,789.67,2025-10-08 04:39:12.798763
12318,415,482.48,2026-04-25 11:16:37.072223
12319,301,13418.47,2025-11-03 04:04:52.209131
12320,415,2223.29,2025-06-17 07:59:06.982100
12321,273,1040.65,2026-02-26 06:35:01.466877
12322,401,157.33,2025-10-23 06:47:46.977513
12323,332,1825.94,2025-10-03 03:25:17.347171
12324,483,2052.78,2025-12-26 15:28:06.527315
12325,200,3390.06,2025-05-31 12:00:12.470914
12326,985,680.98,2026-02-14 06:32:57.288412
12327,434,7972.21,2026-03-09 23:22:50.842494
12328,200,1157.73,2025-07-30 15:39:59.735643
12329,415,701.79,2026-02-17 15:15:35.172800
12330,856,,2025-11-04 10:25:32.028740
12331,1,1466.21,2025-12-29 09:10:00.971856
12332,616,5519.79,2025-12-14 17:56:00.577738
12333,483,2657.25,2025-07-04 09:39:18.568223
12334,200,1721.28,2025-06-26 20:47:39.719088
12335,791,355.41,2025-10-10 18:27:28.512331
12336,347,323.52,2026-04-23 02:53:57.035065
12337,244,1395.1,2026-01-06 18:29:02.964615
12338,794,2609.12,2025-06-04 21:10:52.035714
12339,576,2780.7,2025-10-02 09:58:16.748174
12340,914,512.15,2025-06-11 23:10:02.520325
12341,570,210.94,2025-08-03 06:32:20.236850
12342,728,970.51,2025-09-04 13:19:37.541449
12343,809,5006.28,2025-06-07 17:43:20.865436
12344,27,1576.53,2025-12-23 18:59:14.409133
12345,750,771.62,2025-11-11 00:11:42.171485
12346,546,782.05,2026-01-25 09:49:59.749437
12347,44,283.33,2026-02-16 18:07:56.795256
12348,444,1281.96,2026-03-08 07:47:16.497139
12349,57,3134.32,2026-03-27 18:20:58.922542
12350,716,6919.27,2025-07-29 00:45:27.077045
12351,483,1392.68,2025-07-26 18:23:24.562373
12352,963,365.96,2025-08-23 01:21:18.943759
12353,200,2297.39,2025-11-06 09:18:33.414005
12354,543,2827.67,2025-07-26 11:15:01.197909
12355,200,148.8,2026-04-22 02:58:02.539066
12356,547,3796.1,2025-06-23 07:28:26.702706
12357,705,3535.96,2025-12-13 13:45:13.337277
12358,705,1279.37,2025-08-26 22:32:34.880418
12359,789,1643.88,2025-10-13 23:04:47.669268
12360,829,2499.39,2025-09-02 01:26:59.898417
12361,56,2258.65,2025-11-24 12:04:19.583774
12362,307,33.35,2026-03-31 02:27:41.014133
12363,623,261.21,2026-01-06 04:16:16.043321
12364,427,,2025-09-23 16:05:33.721033
12365,200,2818.52,2026-02-07 14:55:00.591807
12366,483,1159.94,2025-10-20 06:02:58.187338
12367,365,1577.13,2026-05-06 23:16:11.945950
12368,365,2962.86,2025-06-11 23:36:25.655669
12369,776,834.01,2026-04-17 06:52:24.527749
12370,365,,2026-05-08 03:07:53.788245
12371,2,1167.87,2026-02-21 00:14:58.313148
12372,33,947.0,2026-05-11 12:24:01.645897
12373,830,810.04,2025-06-22 18:52:29.555217
12374,965,6701.66,2026-02-11 09:22:30.381996
12375,627,2956.59,2026-04-07 17:00:24.435298
12376,337,40.81,2025-07-18 13:14:18.266038
12377,944,6312.53,2026-02-27 10:25:06.609364
12378,590,2987.22,2025-12-10 21:55:53.460276
12379,826,323.1,2025-06-30 11:10:44.943692
12380,740,158.82,2025-12-24 10:43:17.814777
12381,365,736.9,2025-10-13 04:54:50.343157
12382,415,1957.3,2026-04-08 18:06:28.743861
12383,200,1917.07,2026-01-26 23:25:50.936327
12384,243,645.51,2026-01-16 21:04:05.942016
12385,751,1180.01,2025-10-02 06:28:05.249701
12386,905,476.24,2026-02-07 04:55:55.725489
12387,705,103.81,2026-02-08 09:03:19.278255
12388,415,1455.35,2025-07-28 09:49:30.774785
12389,62,852.33,2026-02-03 04:35:52.069418
12390,33,1565.63,2026-05-04 07:43:10.344032
12391,355,5856.42,2025-07-07 14:21:32.464466
12392,415,309.5,2026-04-07 06:57:05.259736
12393,543,3.93,2026-04-07 14:25:19.187803
12394,1,159.99,2026-03-29 00:58:10.635084
12395,986,1242.43,2025-12-13 00:35:24.981552
12396,336,2454.7,2025-11-03 16:36:55.853077
12397,829,1738.64,2025-08-20 11:24:17.934734
12398,480,1365.98,2026-04-30 11:14:14.742718
12399,136,873.8,2025-12-02 10:35:46.361955
12400,765,742.05,2025-12-20 08:05:52.725518
12401,684,944.13,2025-11-01 20:06:49.078966
12402,470,,2025-09-28 06:02:27.609378
12403,457,367.25,2025-12-08 12:13:01.617540
12404,66,2951.23,2025-12-27 23:38:14.241947
12405,578,1712.52,2025-10-18 10:55:31.618637
12406,928,627.11,2025-11-09 00:18:34.752468
12407,70,1390.91,2026-05-21 22:54:11.987670
12408,229,6581.75,2026-03-26 09:46:53.025393
12409,914,41.41,2025-08-23 14:47:05.857210
12410,234,445.09,2026-01-18 20:02:34.918629
12411,577,1189.79,2026-05-12 08:00:42.549232
12412,480,2034.65,2025-11-20 16:19:35.036546
12413,540,477.09,2025-12-19 05:51:47.261617
12414,377,5359.04,2026-04-05 07:58:16.241719
12415,253,2057.64,2026-03-20 09:52:15.287955
12416,21,4198.18,2025-11-13 10:55:30.494919
12417,731,798.92,2025-09-03 08:47:55.165928
12418,733,3531.64,2025-08-25 13:34:11.726617
12419,601,950.34,2025-06-30 20:47:57.457924
12420,577,582.72,2025-08-07 07:46:08.108537
12421,200,4853.02,2026-04-08 01:34:36.794438
12422,1,193.5,2026-05-03 05:13:45.217211
12423,775,5725.51,2025-10-22 20:09:16.620636
12424,415,1226.88,2025-12-01 14:09:21.976084
12425,267,9819.45,2025-09-01 02:25:54.045548
12426,92,1551.3,2026-04-29 11:34:11.453959
12427,36,2833.41,2025-06-22 17:51:08.261170
12428,321,14.19,2025-07-25 23:19:18.721555
12429,770,1373.01,2025-06-02 11:22:12.118121
12430,936,2674.65,2026-02-21 01:20:22.806045
12431,913,3054.12,2025-07-02 14:53:07.026395
12432,936,344.07,2026-04-28 14:48:59.597859
12433,920,1085.91,2025-09-28 15:56:09.680274
12434,470,1086.26,2026-05-13 10:41:33.868623
12435,200,218.83,2025-12-07 00:44:36.465031
12436,767,1170.54,2025-07-06 13:14:41.666742
12437,200,3291.09,2025-07-13 06:23:03.345070
12438,229,713.87,2025-12-21 01:51:48.920155
12439,200,1133.29,2026-04-13 00:36:26.961433
12440,457,6486.27,2025-06-07 09:22:39.706173
12441,291,64.44,2026-05-08 11:40:58.417349
12442,191,1790.63,2026-05-25 20:08:20.845762
12443,415,2720.75,2026-02-13 14:14:56.788904
12444,878,2861.6,2026-01-02 12:42:00.748194
12445,491,2517.13,2026-03-19 17:44:18.415303
12446,886,2592.55,2025-10-21 17:59:26.582296
12447,200,121.65,2025-06-14 04:43:50.277401
12448,200,1527.73,2025-08-17 07:42:29.480325
12449,504,3055.43,2026-05-22 18:09:49.360807
12450,415,197.58,2026-01-23 06:47:54.234897
12451,587,24.25,2026-02-08 00:30:04.315213
12452,761,3370.07,2025-10-12 06:54:24.085439
12453,733,2491.64,2025-09-05 14:37:16.064814
12454,953,1062.76,2026-02-24 21:24:39.403695
12455,365,5640.08,2026-02-17 19:09:52.446355
12456,200,2909.99,2025-11-14 23:00:40.431381
12457,483,6875.37,2026-03-21 03:24:23.543977
12458,104,5299.05,2025-12-04 11:58:30.573931
12459,240,1312.83,2025-07-07 12:30:28.019192
12460,200,2810.62,2026-04-18 19:33:12.410374
12461,365,2212.43,2025-06-28 18:37:36.154257
12462,105,3336.73,2025-07-22 07:18:17.252024
12463,5,3099.4,2025-06-14 22:10:50.276565
12464,581,332.66,2025-09-05 13:45:26.097267
12465,543,532.46,2026-03-04 11:58:08.850062
12466,680,617.76,2026-01-17 18:10:42.203349
12467,587,3412.98,2026-03-03 07:38:18.805329
12468,107,3329.29,2025-12-21 12:05:53.694732
12469,242,1367.72,2026-03-10 23:05:44.226497
12470,135,1738.97,2025-08-22 20:58:23.118920
12471,823,3508.03,2026-05-18 19:29:21.284821
12472,733,749.66,2025-11-09 22:34:05.548666
12473,200,102.96,2025-12-17 19:51:20.954781
12474,304,1317.86,2026-02-18 21:08:14.496947
12475,965,4900.25,2025-06-21 03:05:55.268310
12476,535,3125.76,2026-04-16 10:28:53.741294
12477,767,913.36,2025-12-03 06:29:07.329886
12478,229,133.93,2026-02-19 18:10:42.882762
12479,200,2026.26,2025-06-20 20:49:39.753991
12480,754,3597.46,2026-04-23 21:10:21.281493
12481,619,2186.94,2026-04-04 12:31:15.109466
12482,617,1107.03,2026-04-29 02:02:10.560861
12483,483,263.3,2026-02-17 22:11:54.932212
12484,483,4833.17,2025-09-21 05:39:44.056246
12485,716,645.81,2025-06-05 12:05:30.103044
12486,229,507.95,2026-02-10 19:27:59.140682
12487,328,3385.39,2026-04-17 09:20:37.802233
12488,871,7949.92,2026-05-22 05:39:19.803356
12489,271,2158.56,2025-08-20 16:05:20.857258
12490,483,1960.65,2025-08-09 09:04:47.642172
12491,661,769.65,2025-08-04 07:20:52.803256
12492,1000,41.25,2026-05-28 17:13:17.188042
12493,397,425.89,2026-01-26 02:26:40.698319
12494,389,1756.21,2025-09-06 11:55:41.105705
12495,821,328.14,2026-04-14 22:41:32.449155
12496,772,4305.5,2026-02-01 12:21:05.641578
12497,711,416.87,2026-04-23 00:25:08.676342
12498,415,1476.73,2025-09-15 18:32:51.627958
12499,291,1434.93,2026-05-14 20:32:31.587727
12500,543,,2025-08-18 09:41:31.840358
12501,886,793.31,2025-10-05 11:24:09.247294
12502,899,4135.57,2025-10-22 11:04:12.404120
12503,100,1175.06,2025-07-05 14:46:16.247592
12504,390,2408.97,2026-01-08 07:31:23.571317
12505,415,2020.71,2026-01-11 05:56:03.150674
12506,977,249.21,2025-12-06 22:34:26.470587
12507,613,1949.11,2026-03-31 05:37:16.029316
12508,365,1600.14,2025-07-09 23:16:31.608171
12509,2,4577.44,2025-10-28 04:22:09.123374
12510,483,4255.19,2026-05-25 23:01:10.119489
12511,78,327.29,2026-05-05 04:46:08.693623
12512,807,170.43,2025-06-12 02:02:01.677294
12513,733,697.96,2025-09-14 20:22:35.053634
12514,415,8626.92,2025-08-29 04:28:09.872410
12515,393,43.62,2026-04-07 03:37:19.265015
12516,914,2234.93,2025-11-16 08:59:32.933435
12517,240,1875.61,2026-01-28 13:18:34.334576
12518,200,2080.19,2026-05-17 14:05:55.621822
12519,945,492.53,2025-09-29 06:04:49.863934
12520,776,514.22,2025-10-14 09:14:43.285742
12521,792,1126.49,2025-08-03 06:38:06.885676
12522,200,201.54,2026-01-01 16:38:46.634656
12523,168,155.09,2025-08-02 04:46:15.649726
12524,2,185.02,2025-09-04 06:29:40.685414
12525,200,1701.84,2026-01-29 17:31:22.420811
12526,746,1014.14,2025-11-30 16:28:51.834897
12527,200,695.19,2026-02-08 10:21:08.060466
12528,711,759.07,2026-03-01 02:01:33.173839
12529,206,464.58,2026-04-14 23:41:31.097815
12530,365,1060.37,2025-09-24 17:41:57.862920
12531,977,,2026-04-27 05:54:10.689315
12532,200,2394.96,2025-08-16 05:44:15.029291
12533,357,264.62,2025-09-13 00:52:29.571239
12534,255,5922.36,2025-09-19 11:31:27.016006
12535,101,188.22,2025-11-24 07:45:55.187917
12536,415,5745.64,2026-01-18 01:11:59.251454
12537,364,3583.06,2025-12-15 12:25:57.024035
12538,642,2283.32,2025-07-12 01:15:59.736109
12539,791,4867.7,2026-02-15 20:10:58.963571
12540,483,299.83,2026-05-29 05:43:24.276648
12541,5,387.93,2025-08-31 09:13:40.862305
12542,558,581.11,2025-09-08 16:14:20.197377
12543,29,561.58,2025-11-27 13:13:14.328039
12544,552,744.59,2025-09-05 20:57:12.647595
12545,619,1714.3,2025-06-07 10:47:38.711091
12546,200,57.15,2025-06-05 07:26:57.850931
12547,792,963.42,2026-02-20 01:49:29.695786
12548,928,565.75,2025-09-22 09:18:31.307036
12549,783,1866.01,2025-08-07 11:54:01.684864
12550,266,8422.12,2026-03-09 08:50:07.777347
12551,521,1458.19,2025-07-16 04:18:26.210296
12552,933,1109.16,2026-03-01 01:41:31.210994
12553,290,918.5,2025-12-13 21:57:07.802212
12554,792,3073.76,2025-09-15 22:40:56.716124
12555,1,149.41,2025-10-22 17:29:02.346030
12556,1,6426.31,2026-02-12 12:08:44.993327
12557,738,1082.29,2025-06-15 07:15:08.699930
12558,740,752.88,2026-01-01 18:29:29.061205
12559,760,7304.56,2026-02-18 19:14:05.049023
12560,939,5493.96,2025-09-12 12:13:55.561148
12561,117,2054.08,2026-05-10 14:49:51.674842
12562,200,37.36,2025-06-06 12:11:31.022221
12563,914,2760.9,2026-02-17 01:49:26.184500
12564,200,817.61,2025-09-19 08:20:58.163049
12565,617,982.96,2026-05-18 12:57:10.195442
12566,474,345.71,2025-11-30 20:37:04.632976
12567,59,1482.4,2026-05-24 10:02:48.871825
12568,238,2729.48,2026-05-20 16:27:05.330407
12569,457,637.69,2025-07-11 16:26:43.421775
12570,829,5585.02,2025-11-19 10:34:27.752545
12571,676,433.17,2026-02-18 11:34:34.092016
12572,563,137.12,2025-08-17 07:38:45.589979
12573,423,2067.69,2025-06-29 02:05:15.796482
12574,250,3785.18,2025-10-22 22:41:34.179071
12575,119,6120.88,2025-11-24 05:07:57.927053
12576,368,2914.9,2025-07-17 11:47:58.765968
12577,5,445.41,2025-12-01 11:47:52.597819
12578,200,7602.86,2026-04-26 05:26:37.710518
12579,396,5037.4,2026-05-03 23:24:53.074323
12580,379,356.26,2026-03-27 07:13:28.415180
12581,17,1636.45,2025-06-25 12:16:28.711456
12582,523,1621.69,2025-07-27 18:15:27.619502
12583,483,1168.71,2025-11-18 01:01:17.872803
12584,56,8305.81,2025-10-04 13:10:47.221012
12585,954,122.95,2025-12-22 23:02:12.611202
12586,83,1973.47,2026-05-16 18:09:10.120990
12587,829,459.59,2025-12-04 14:51:23.806482
12588,1,1498.72,2026-03-12 01:13:49.921895
12589,893,3025.9,2026-01-29 08:37:36.300107
12590,1,566.65,2026-04-29 07:00:43.446044
12591,733,999.64,2025-11-09 06:30:59.265122
